userID;fecha
anom;04/06/2024_15:45
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1717508753,39969;,12773;Test1;ENTRA_HEAD;Center Wall: Part of Player Area
1717508757,33031;4,05851;Test1;SALE_HEAD;Limit (5): Part of the level
1717508757,35837;4,08629;Test1;ENTRA_HEAD;Shelf (5): Part of Player Area
1717508758,91352;5,64211;Test1;SALE_HEAD;Attach: Part of Player Area
1717508758,96991;5,69829;Test1;ENTRA_HEAD;Shelf (5): Part of Player Area
1717508759,19181;5,91999;Test1;SALE_HEAD;Shelf (5): Part of Player Area
1717508759,26052;5,98888;Test1;ENTRA_HEAD;Shelf (5): Part of Player Area
1717508759,33363;6,06172;Test1;SALE_HEAD;Shelf (5): Part of Player Area
1717508759,56722;6,29522;Test1;ENTRA_HEAD;Limit (5): Part of the level
1717508760,08065;6,80853;Test1;SALE_HEAD;Limit (3): Part of the level
1717508760,26158;6,98968;Test1;ENTRA_HEAD;Left Wall: Part of Player Area
1717508760,38708;7,11481;Test1;SALE_HEAD;Left Wall: Part of Player Area
1717508760,84485;7,57312;Test1;ENTRA_HEAD;ForwardBlock(Clone): Part of a Block
1717508760,85845;7,58635;Test1;SALE_HEAD;ForwardBlock(Clone): Part of a Block
1717508760,87248;7,60091;Test1;ENTRA_HEAD;Grass: Part of the level
1717508761,85775;8,58606;Test1;SALE_HEAD;Limit (3): Part of the level
1717508762,59490;9,32303;Test1;ENTRA_HEAD;Limit (3): Part of the level
1717508764,59472;11,32294;Test1;SALE_HEAD;Limit (5): Part of the level
1717508764,66318;11,39169;Test1;ENTRA_HEAD;Shelf (5): Part of Player Area
1717508767,55367;14,28161;Test1;SALE_HEAD;Shelf (5): Part of Player Area
1717508767,69171;14,42037;Test1;ENTRA_HEAD;Limit (5): Part of the level
1717508773,37265;20,10051;Test1;SALE_HEAD;Grass: Part of the level
