userID;fecha
anom;05/06/2024_11:29
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1717579768,52999;,22799;Test1;ENTRA_HEAD;Center Wall: Part of Player Area
1717579773,94856;5,64639;Test1;SALE_HEAD;Limit (3): Part of the level
1717579773,95935;5,65663;Test1;ENTRA_HEAD;Limit (23): Part of the level
1717579774,90477;6,60278;Test1;SALE_HEAD;Limit (10): Part of the level
1717579775,27917;6,97715;Test1;ENTRA_HEAD;Attach: Part of Player Area
1717579776,64133;8,33886;Test1;SALE_HEAD;Shelf (7): Part of Player Area
1717579776,83582;8,53363;Test1;ENTRA_HEAD;Fence: Part of the level
1717579776,93371;8,63097;Test1;SALE_HEAD;Limit (13): Part of the level
1717579776,94739;8,64475;Test1;ENTRA_HEAD;Limit (14): Part of the level
1717579777,15564;8,85309;Test1;SALE_HEAD;Limit (21): Part of the level
1717579777,59920;9,29642;Test1;ENTRA_HEAD;Limit (20): Part of the level
1717579777,94727;9,64459;Test1;SALE_HEAD;Limit (14): Part of the level
1717579778,05748;9,75500;Test1;ENTRA_HEAD;Limit (10): Part of the level
1717579778,08542;9,78353;Test1;SALE_HEAD;Limit (10): Part of the level
1717579778,21066;9,90844;Test1;ENTRA_HEAD;IfBlock(Clone): Part of a Block
1717579778,26690;9,96422;Test1;SALE_HEAD;IfBlock(Clone): Part of a Block
1717579778,48936;10,18675;Test1;ENTRA_HEAD;Right Wall: Part of Player Area
1717579779,54393;11,24197;Test1;SALE_HEAD;Right Wall: Part of Player Area
1717579779,59975;11,29704;Test1;ENTRA_HEAD;IfBlock(Clone): Part of a Block
1717579779,77943;11,47734;Test1;SALE_HEAD;IfBlock(Clone): Part of a Block
1717579779,97481;11,67243;Test1;ENTRA_HEAD;Limit (17): Part of the level
1717579780,04373;11,74189;Test1;SALE_HEAD;Limit (20): Part of the level
1717579780,29471;11,99194;Test1;ENTRA_HEAD;Left Wall: Part of Player Area
1717579781,22465;12,92248;Test1;SALE_HEAD;Left Wall: Part of Player Area
1717579781,40556;13,10326;Test1;ENTRA_HEAD;Limit (21): Part of the level
1717579781,57267;13,26998;Test1;SALE_HEAD;Rock: Part of the level
1717579781,58624;13,28384;Test1;ENTRA_HEAD;BehindCollider: Part of the level
1717579781,89182;13,58945;Test1;SALE_HEAD;TurnBlock(Clone): Part of a Block
1717579782,11348;13,81166;Test1;ENTRA_HEAD;Right Wall: Part of Player Area
1717579785,58605;17,28373;Test1;SALE_HEAD;Right Wall: Part of Player Area
1717579785,73809;17,43592;Test1;ENTRA_HEAD;TurnBlock(Clone): Part of a Block
1717579787,93322;19,63087;Test1;SALE_HEAD;Limit (23): Part of the level
1717579788,03013;19,72797;Test1;ENTRA_HEAD;Limit (23): Part of the level
1717579788,86338;20,56116;Test1;SALE_HEAD;Limit (3): Part of the level
1717579789,36355;21,06137;Test1;ENTRA_HEAD;Limit (3): Part of the level
1717579790,12766;21,82522;Test1;SALE_HEAD;Bottom Socket: Part of a Block
1717579790,22471;21,92229;Test1;ENTRA_HEAD;Right Wall: Part of Player Area
1717579791,65470;23,35269;Test1;SALE_HEAD;Right Wall: Part of Player Area
1717579792,83602;24,53337;Test1;ENTRA_HEAD;EndIfBlock(Clone): Part of a Block
1717579811,18117;42,87919;Test1;SALE_HEAD;Grass: Part of the level
1717579811,27732;42,97521;Test1;ENTRA_HEAD;Center Wall: Part of Player Area
1717579811,30820;43,00611;Test1;SALE_HEAD;Center Wall: Part of Player Area
