userID;fecha
anom;04/11/2024_11:48
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1730717291,77099;,26453;Test1;ENTRA_HEAD;Center Wall: Part of Player Area
1730717295,03352;3,52709;Test1;SALE_HEAD;Center Wall: Part of Player Area
1730717295,85777;4,35175;Test1;ENTRA_HEAD;Limit: Part of the level
1730717299,22996;7,72361;Test1;SALE_HEAD;Left Wall: Part of Player Area
1730717299,24527;7,73843;Test1;ENTRA_HEAD;Limit (23): Part of the level
1730717303,38035;11,87383;Test1;SALE_HEAD;Col (4): Part of Limits
1730717303,49118;11,98514;Test1;ENTRA_HEAD;Limit (8): Part of the level
1730717303,65898;12,15215;Test1;SALE_HEAD;Limit (13): Part of the level
1730717303,86683;12,36010;Test1;ENTRA_HEAD;TurnBlock(Clone): Part of a Block
1730717303,88136;12,37492;Test1;SALE_HEAD;TurnBlock(Clone): Part of a Block
1730717303,89498;12,38894;Test1;ENTRA_HEAD;TurnBlock(Clone): Part of a Block
1730717303,90783;12,40186;Test1;SALE_HEAD;TurnBlock(Clone): Part of a Block
1730717303,92409;12,41743;Test1;ENTRA_HEAD;TurnBlock(Clone): Part of a Block
1730717304,03397;12,52805;Test1;SALE_HEAD;TurnBlock(Clone): Part of a Block
1730717304,08890;12,58302;Test1;ENTRA_HEAD;Left Wall: Part of Player Area
1730717308,08465;16,57875;Test1;SALE_HEAD;Left Wall: Part of Player Area
1730717308,50374;16,99711;Test1;ENTRA_HEAD;TurnBlock(Clone): Part of a Block
1730717308,54449;17,03813;Test1;SALE_HEAD;TurnBlock(Clone): Part of a Block
1730717308,55880;17,05281;Test1;ENTRA_HEAD;TurnBlock(Clone): Part of a Block
1730717308,58664;17,07988;Test1;SALE_HEAD;TurnBlock(Clone): Part of a Block
1730717308,60067;17,09469;Test1;ENTRA_HEAD;TurnBlock(Clone): Part of a Block
1730717308,62766;17,12153;Test1;SALE_HEAD;TurnBlock(Clone): Part of a Block
1730717308,64272;17,13630;Test1;ENTRA_HEAD;TurnBlock(Clone): Part of a Block
1730717308,67003;17,16361;Test1;SALE_HEAD;TurnBlock(Clone): Part of a Block
1730717308,68451;17,17826;Test1;ENTRA_HEAD;TurnBlock(Clone): Part of a Block
