userID;fecha
anom;04/11/2024_10:31
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1730712684,66615;,20068;Test1;ENTRA_HEAD;Center Wall: Part of Player Area
1730712686,43327;1,96816;Test1;SALE_HEAD;Center Wall: Part of Player Area
1730712689,49466;5,02922;Test1;ENTRA_HEAD;Character: Part of the level
1730712690,63656;6,17131;Test1;SALE_HEAD;Limit (3): Part of the level
1730712690,64960;6,18472;Test1;ENTRA_HEAD;Left Wall: Part of Player Area
1730712706,21867;21,75336;Test1;SALE_HEAD;Left Wall: Part of Player Area
1730712706,27702;21,81187;Test1;ENTRA_HEAD;TurnBlock(Clone): Part of Player Area
1730712706,67813;22,21281;Test1;SALE_HEAD;Limit (18): Part of the level
1730712706,70596;22,24100;Test1;ENTRA_HEAD;TurnBlock(Clone): Part of a Block
1730712706,84528;22,37990;Test1;SALE_HEAD;TurnBlock(Clone): Part of a Block
1730712706,99835;22,53312;Test1;ENTRA_HEAD;Left Wall: Part of Player Area
1730712707,70831;23,24296;Test1;SALE_HEAD;Left Wall: Part of Player Area
1730712708,64102;24,17593;Test1;ENTRA_HEAD;TurnBlock(Clone): Part of a Block
1730712708,72450;24,25937;Test1;SALE_HEAD;TurnBlock(Clone): Part of a Block
1730712708,86345;24,39855;Test1;ENTRA_HEAD;TurnBlock(Clone): Part of a Block
1730712709,28085;24,81623;Test1;SALE_HEAD;TurnBlock(Clone): Part of a Block
1730712709,29569;24,83025;Test1;ENTRA_HEAD;TurnBlock(Clone): Part of a Block
1730712709,38043;24,91511;Test1;SALE_HEAD;TurnBlock(Clone): Part of a Block
1730712709,50359;25,03854;Test1;ENTRA_HEAD;Left Wall: Part of Player Area
1730712710,85435;26,38951;Test1;SALE_HEAD;Col (3): Part of Limits
1730712713,16651;28,70117;Test1;ENTRA_HEAD;Bottom Socket: Part of Player Area
1730712713,74996;29,28450;Test1;SALE_HEAD;Bottom Socket: Part of Player Area
1730712713,92997;29,46529;Test1;ENTRA_HEAD;Bottom Socket: Part of Player Area
1730712714,57063;30,10573;Test1;SALE_HEAD;Bottom Socket: Part of Player Area
1730712715,46285;30,99748;Test1;ENTRA_HEAD;TurnBlock(Clone): Part of Player Area
