userID;fecha
FakeUser42;11/01/2024_10:09
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1704964168,20039;1,58641;Test1;ENTRA_HEAD;Character
1704964168,34223;1,72840;Test1;SALE_HEAD;Character
1704964170,10712;3,49384;Test1;ENTRA;Platform
1704964170,32307;3,70925;Test1;SALE;Platform
1704964170,75881;4,14508;Test1;ENTRA;Platform
1704964172,52110;5,90725;Test1;SALE;Platform
1704964172,54290;5,92923;Test1;ENTRA;Shelf (6)
1704964172,69901;6,08515;Test1;SALE;Right Socket
1704964172,82146;6,20738;Test1;ENTRA_HEAD;Rock
1704964172,87710;6,26309;Test1;ENTRA;Grass
1704964173,59914;6,98533;Test1;SALE;EndLevelFlag
1704964173,65540;7,04159;Test1;SALE_HEAD;Rock
1704964173,72098;7,10693;Test1;ENTRA;Right Socket
1704964173,76494;7,15126;Test1;SALE;Right Socket
1704964173,88813;7,27418;Test1;ENTRA;PrintBlock(Clone)
1704964173,99015;7,37600;Test1;SALE;PrintBlock(Clone)
1704964174,05531;7,44181;Test1;ENTRA;Right Socket
1704964174,12186;7,50800;Test1;SALE;Right Socket
1704964174,24337;7,62953;Test1;ENTRA;PrintBlock(Clone)
1704964175,05481;8,44121;Test1;SALE;Right Socket
1704964175,09872;8,48508;Test1;ENTRA_HEAD;Tree
1704964175,36544;8,75149;Test1;ENTRA;Grass
1704964175,37652;8,76280;Test1;SALE;Grass
1704964175,38808;8,77442;Test1;ENTRA;Grass
1704964175,76573;9,15193;Test1;SALE;Grass
1704964175,77654;9,16289;Test1;ENTRA;Character
1704964175,81087;9,19716;Test1;SALE;MainBlock
1704964175,83303;9,21918;Test1;ENTRA;Button Pause
1704964176,38879;9,77498;Test1;SALE;MainBlock
1704964176,41087;9,79707;Test1;ENTRA;Shelf
1704964176,44358;9,82979;Test1;SALE_HEAD;MysteryObstacle
1704964176,44358;9,82983;Test1;SALE;Shelf
1704964176,48865;9,87482;Test1;ENTRA;Right Socket
1704964176,82089;10,20703;Test1;SALE;Bottom Socket
1704964176,84336;10,22922;Test1;ENTRA;Platform
1704964176,98797;10,37473;Test1;SALE;Platform
1704964177,56546;10,95134;Test1;ENTRA;Bottom Socket
1704964177,57705;10,96314;Test1;SALE;Bottom Socket
1704964177,79906;11,18496;Test1;ENTRA;Bottom Socket
1704964179,48853;12,87458;Test1;SALE;Bottom Socket
1704964179,61066;12,99663;Test1;ENTRA;Shelf (6)
1704964181,21059;14,59654;Test1;SALE;Bottom Socket
1704964181,22162;14,60755;Test1;ENTRA;Shelf
1704964181,26523;14,65184;Test1;ENTRA_HEAD;MysteryObstacle
1704964181,33278;14,71887;Test1;SALE;BreakBlock(Clone)
1704964181,35480;14,74095;Test1;ENTRA;Right Socket
1704964181,44337;14,82952;Test1;SALE;Grass
1704964181,47712;14,86297;Test1;ENTRA;Grass
1704964181,48805;14,87431;Test1;SALE;Grass
1704964181,49917;14,88543;Test1;ENTRA;Grass
1704964181,51014;14,89643;Test1;SALE;Grass
1704964181,52108;14,90730;Test1;ENTRA;Grass
1704964182,23287;15,61876;Test1;SALE;EndLevelFlag
1704964182,27731;15,66330;Test1;ENTRA;Right Socket
1704964182,28829;15,67440;Test1;SALE;Right Socket
1704964182,29883;15,68477;Test1;ENTRA;EndLevelFlag
1704964182,32132;15,70755;Test1;SALE;EndLevelFlag
1704964182,33281;15,71870;Test1;ENTRA;EndLevelFlag
1704964182,34332;15,72924;Test1;SALE;EndLevelFlag
1704964182,35483;15,74114;Test1;ENTRA;EndLevelFlag
1704964182,37724;15,76320;Test1;SALE;MysteryObstacle
1704964182,39872;15,78492;Test1;ENTRA;Platform
1704964182,41027;15,79625;Test1;SALE;Platform
1704964182,45489;15,84075;Test1;ENTRA;Grass
1704964182,46530;15,85194;Test1;SALE;Grass
1704964182,58851;15,97461;Test1;ENTRA;BreakBlock(Clone)
1704964182,78837;16,17450;Test1;SALE;EndLevelFlag
1704964182,89871;16,28486;Test1;ENTRA;MainBlock
1704964183,28843;16,67438;Test1;SALE;EndLevelFlag
1704964183,34339;16,72939;Test1;ENTRA;Left Wall
1704964183,88842;17,27447;Test1;SALE;Left Wall
1704964184,65484;18,04094;Test1;ENTRA;Left Wall
1704964184,88807;18,27432;Test1;SALE_HEAD;Tree
1704964185,83235;19,21856;Test1;SALE;Left Wall
1704964185,88833;19,27439;Test1;ENTRA;Platform
1704964186,14186;19,52789;Test1;SALE;Platform
1704964186,20878;19,59502;Test1;ENTRA;Platform
1704964186,21954;19,60575;Test1;SALE;Platform
1704964186,30877;19,69466;Test1;ENTRA;Center Wall
1704964186,48550;19,87187;Test1;ENTRA_HEAD;Tree
1704964186,58542;19,97194;Test1;SALE_HEAD;Screen
1704964186,73108;20,11711;Test1;SALE;Center Wall
1704964187,17530;20,56123;Test1;ENTRA;Character
1704964187,36373;20,74973;Test1;ENTRA_HEAD;Screen
1704964187,40890;20,79501;Test1;SALE_HEAD;Screen
1704964187,44152;20,82776;Test1;ENTRA_HEAD;Grass
1704964188,44150;21,82759;Test1;SALE;Screen
1704964188,53115;21,91726;Test1;ENTRA;Left Wall
1704964188,71910;22,10508;Test1;SALE_HEAD;Screen
1704964188,74153;22,12741;Test1;ENTRA_HEAD;TreeBlock(Clone)
1704964190,50872;23,89476;Test1;SALE;TreeBlock(Clone)
1704964190,53078;23,91673;Test1;ENTRA;Screen
1704964190,55318;23,93916;Test1;SALE;Screen
1704964190,66392;24,04986;Test1;ENTRA;Screen
1704964192,81026;26,19616;Test1;SALE;Screen
1704964192,82122;26,20743;Test1;ENTRA;Screen
1704964192,83267;26,21853;Test1;SALE;Screen
1704964192,93299;26,31892;Test1;ENTRA;Screen
1704964192,96529;26,35183;Test1;SALE;Screen
1704964193,21044;26,59633;Test1;ENTRA;Screen
1704964193,37710;26,76302;Test1;SALE;Center Wall
1704964193,43260;26,81854;Test1;SALE_HEAD;Screen
1704964193,44304;26,82913;Test1;ENTRA_HEAD;Rock
1704964193,64339;27,02940;Test1;ENTRA;Button Play
1704964196,37688;29,76275;Test1;SALE;Grass
1704964196,71017;30,09630;Test1;ENTRA;Platform
1704964196,86511;30,25161;Test1;SALE_HEAD;Grass
1704964197,05485;30,44090;Test1;SALE;Platform
1704964197,38835;30,77460;Test1;ENTRA;Right Wall
1704964197,45498;30,84098;Test1;SALE;OperatorBlockShelf (1)
1704964197,47692;30,86305;Test1;ENTRA;Platform
1704964197,77727;31,16328;Test1;ENTRA_HEAD;Platform
1704964198,96486;32,35139;Test1;SALE;Platform
1704964199,09875;32,48471;Test1;ENTRA;Right Wall
1704964199,33242;32,71828;Test1;SALE_HEAD;Platform
1704964199,34317;32,72926;Test1;ENTRA_HEAD;OperatorBlockShelf (1)
1704964200,92106;34,30713;Test1;SALE_HEAD;Right Wall
1704964201,88830;35,27430;Test1;SALE;OperatorBlockShelf (1)
1704964201,89896;35,28483;Test1;ENTRA;OperatorBlockShelf (1)
1704964201,91031;35,29630;Test1;SALE;OperatorBlockShelf (1)
1704964202,05487;35,44096;Test1;ENTRA;OperatorBlockShelf (1)
1704964203,29896;36,68493;Test1;SALE;Bottom Socket
1704964203,46494;36,85159;Test1;ENTRA;WhileBlock(Clone)
1704964204,33279;37,71871;Test1;ENTRA_HEAD;Right Wall
1704964205,98497;39,37144;Test1;SALE;OperatorBlock(Clone)
1704964206,15328;39,53928;Test1;ENTRA;Right Wall
1704964209,04119;42,42715;Test1;SALE;Attach
1704964209,24132;42,62733;Test1;ENTRA;Attach
1704964209,27828;42,66415;Test1;SALE;Attach
1704964209,36375;42,74971;Test1;ENTRA;DeclareBlock(Clone)
1704964210,16356;43,54955;Test1;SALE;Attach
1704964210,17456;43,56081;Test1;ENTRA;Center Wall
1704964210,20774;43,59438;Test1;SALE;Screen
1704964210,21892;43,60518;Test1;SALE_HEAD;Right Wall
1704964210,35285;43,73877;Test1;ENTRA;Center Wall
1704964210,36350;43,74951;Test1;SALE;Center Wall
1704964210,37482;43,76080;Test1;ENTRA;Center Wall
1704964210,44117;43,82718;Test1;SALE;Center Wall
1704964211,34065;44,72700;Test1;ENTRA;Center Wall
1704964211,44118;44,82705;Test1;ENTRA_HEAD;Center Wall
1704964212,01854;45,40483;Test1;SALE;Center Wall
1704964212,03057;45,41642;Test1;ENTRA;Screen
1704964212,06296;45,44928;Test1;SALE_HEAD;Center Wall
1704964212,13028;45,51669;Test1;ENTRA_HEAD;DeclareBlock(Clone)
1704964213,70811;47,09412;Test1;SALE;Screen
1704964213,71877;47,10469;Test1;ENTRA;IfBlock(Clone)
1704964215,21970;48,60563;Test1;SALE_HEAD;Right Wall
1704964215,21970;48,60567;Test1;SALE;WhileBlock(Clone)
1704964215,25326;48,63939;Test1;ENTRA;WhileBlock(Clone)
1704964215,27443;48,66093;Test1;SALE;WhileBlock(Clone)
1704964215,43038;48,81653;Test1;ENTRA;Attach
1704964215,91871;49,30470;Test1;SALE;WhileBlock(Clone)
1704964215,96334;49,34944;Test1;ENTRA;Button Play
1704964216,07449;49,46121;Test1;ENTRA_HEAD;Grass
1704964217,33340;50,71965;Test1;SALE_HEAD;Grass
1704964217,41201;50,79799;Test1;ENTRA_HEAD;EndLevelFlag
1704964219,41169;52,79779;Test1;SALE_HEAD;EndLevelFlag
1704964219,43396;52,82002;Test1;ENTRA_HEAD;Grass
1704964219,51175;52,89764;Test1;SALE_HEAD;Grass
1704964219,76666;53,15252;Test1;ENTRA_HEAD;Right Wall
1704964221,07978;54,46589;Test1;SALE;Attach
1704964221,24648;54,63241;Test1;ENTRA;Attach
1704964223,03541;56,42167;Test1;SALE;Attach
1704964223,22421;56,61032;Test1;ENTRA;Shelf (2)
1704964225,42461;58,81056;Test1;SALE;IfBlock(Clone)
1704964225,63600;59,02207;Test1;ENTRA;IfBlock(Clone)
1704964228,75786;62,14384;Test1;SALE;WhileBlock(Clone)
1704964228,77917;62,16546;Test1;ENTRA;WhileBlock(Clone)
1704964228,81373;62,19965;Test1;SALE;WhileBlock(Clone)
1704964228,85802;62,24411;Test1;ENTRA;WhileBlock(Clone)
1704964228,87974;62,26562;Test1;SALE;WhileBlock(Clone)
1704964229,02430;62,41071;Test1;SALE_HEAD;Right Socket
1704964229,11391;62,50008;Test1;ENTRA;Grass
1704964229,25763;62,64372;Test1;ENTRA_HEAD;Grass
1704964229,40231;62,78862;Test1;SALE_HEAD;Tree
1704964229,43595;62,82187;Test1;ENTRA_HEAD;EndLevelFlag
1704964231,33573;64,72182;Test1;SALE;EndLevelFlag
1704964231,92453;65,31061;Test1;ENTRA;Center Wall
1704964233,31404;66,69997;Test1;SALE;Platform
1704964233,35825;66,74429;Test1;ENTRA;Center Wall
1704964233,43678;66,82299;Test1;SALE;Center Wall
1704964233,47025;66,85615;Test1;ENTRA;Center Wall
1704964233,49263;66,87861;Test1;SALE;Center Wall
1704964233,52535;66,91122;Test1;ENTRA;Center Wall
